Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
"دبي, الإمارات العربية المتحدة",07/13/2020,45,35.9,40.1,,53.7,0,0,0,27.5,180.29,,9.8,3.7,34.46,Clear
"دبي, الإمارات العربية المتحدة",07/14/2020,45.9,33.9,38.5,,55.3,0,0,0,29.4,162.63,,9.9,8.2,44.51,Clear
"دبي, الإمارات العربية المتحدة",07/15/2020,43.9,34,38.1,,51.5,0,0,0,29.3,165.08,,9.2,0,44.47,Clear
"دبي, الإمارات العربية المتحدة",07/16/2020,45,35.9,39.5,,55.4,0,0,0,24.2,100,,9.9,4.7,41.2,Clear
"دبي, الإمارات العربية المتحدة",07/17/2020,43.8,35.9,39.1,,48.5,0,0,0,24,148.26,,9.3,6.6,36.4,Clear
"دبي, الإمارات العربية المتحدة",07/18/2020,43,34.9,38.5,,54.7,0,0,0,25.8,171.54,,8.7,8.6,44.07,Clear
"دبي, الإمارات العربية المتحدة",07/19/2020,44,36.9,39.7,,50.9,0,0,0,32.8,104.96,,9.9,10.1,36.54,Clear
"دبي, الإمارات العربية المتحدة",07/20/2020,40.8,34.9,37.2,,52.6,0,0,0,25.8,233.54,,10,11.2,49.81,Clear
"دبي, الإمارات العربية المتحدة",07/21/2020,41.9,33.9,37.7,,53,0,0,0,44.3,175.79,64.8,9.2,12.6,48.88,Clear
"دبي, الإمارات العربية المتحدة",07/22/2020,41,32,36.3,,49.6,0,0,0,37.1,113.21,53.6,8.7,2,46.54,Clear
"دبي, الإمارات العربية المتحدة",07/23/2020,38.9,31.9,34.1,,46.1,0,0,0,25.9,161.88,,10,0,57.04,Clear
"دبي, الإمارات العربية المتحدة",07/24/2020,39,31.9,34.7,,45.8,0,0,0,27.6,184.17,,10,2.4,56.42,Clear
"دبي, الإمارات العربية المتحدة",07/25/2020,41.8,32.9,36.2,,48,0,0,0,27.6,197.04,,10,6,49.31,Clear
"دبي, الإمارات العربية المتحدة",07/26/2020,41.9,32.9,36.9,,48.6,0,0,0,27.7,217.5,,10,2.8,48.61,Clear
"دبي, الإمارات العربية المتحدة",07/27/2020,40,33.9,37.1,,47.1,0,0,0,22.2,228.79,,8.5,4.9,45.85,Clear
"دبي, الإمارات العربية المتحدة",07/28/2020,41.9,35.9,37.9,,47.2,0,0,0,27.7,209.13,,9.9,7.7,42.27,Clear
"دبي, الإمارات العربية المتحدة",07/29/2020,42,34,37.8,,47.1,0,0,0,22.3,239.04,,10,3.2,41.14,Clear
"دبي, الإمارات العربية المتحدة",07/30/2020,41,33.9,37.2,,52.5,0,0,0,24.1,262.04,,9.7,0.5,44.94,Clear
"دبي, الإمارات العربية المتحدة",07/31/2020,46,33.8,39,,56,0,0,0,27.5,123.92,,10,3.3,40.92,Clear
"دبي, الإمارات العربية المتحدة",08/01/2020,45,33.9,38.8,,55.8,0,0,0,29.4,106.61,,9.5,10.8,43.92,Clear
"دبي, الإمارات العربية المتحدة",08/02/2020,43,32.9,38,,55.5,0,0,0,31.4,132.88,,9.8,0.8,47.04,Clear
"دبي, الإمارات العربية المتحدة",08/03/2020,41,33.8,37.3,,50.1,0,0,0,25.9,229,,8.8,5.4,45.87,Clear
"دبي, الإمارات العربية المتحدة",08/04/2020,40.9,32.9,36.1,,54.7,0,0,0,22.4,247,,9.1,5,60.12,Clear
"دبي, الإمارات العربية المتحدة",08/05/2020,38,31.9,35.3,,54.9,0,0,0,22.3,265.63,,9.8,7.4,70.3,Clear
"دبي, الإمارات العربية المتحدة",08/06/2020,40,33.9,36.7,,60.2,0,0,0,25.7,268.39,,10,8.9,62.55,Clear
"دبي, الإمارات العربية المتحدة",08/07/2020,41,32,36.1,,57.7,0,0,0,25.9,247,,9.5,18.4,65.53,Clear
"دبي, الإمارات العربية المتحدة",08/08/2020,39,32.9,35.6,,52.6,0,0,0,22.5,247.08,,10,23.8,65.18,Clear
"دبي, الإمارات العربية المتحدة",08/09/2020,39,34,36.4,,50,0,0,0,20.4,256.46,,9.5,21.6,51.02,Clear
"دبي, الإمارات العربية المتحدة",08/10/2020,43.8,34.9,37.3,,60.3,0,0,0,27.6,192.71,,9.1,12.4,57.47,Clear
"دبي, الإمارات العربية المتحدة",08/11/2020,43,34.9,37.5,,57.7,0,0,0,25.8,239.25,,9.9,12.2,56.59,Clear
"دبي, الإمارات العربية المتحدة",08/12/2020,38.9,34.9,36.8,,61.8,0,0,0,18.3,239.75,,9.1,21.8,62.14,Clear
"دبي, الإمارات العربية المتحدة",08/13/2020,38,33.9,35.3,,53.6,0,0,0,22.3,266.17,,9.8,22.5,68.85,Clear
"دبي, الإمارات العربية المتحدة",08/14/2020,39,32,35.6,,52.5,0,0,0,22.3,262.65,,10,5.9,63.21,Clear
"دبي, الإمارات العربية المتحدة",08/15/2020,42,32.9,36.9,,55.1,0,0,0,27.4,208.88,40.7,9.7,4.6,59.51,Clear
"دبي, الإمارات العربية المتحدة",08/16/2020,40.1,32.9,36.5,,54.9,0,0,0,23.9,229.25,,10,7.3,59.93,Clear
"دبي, الإمارات العربية المتحدة",08/17/2020,39.9,33.9,36,,57.6,0,0,0,22.2,258.67,,8.9,6.7,65.68,Clear
"دبي, الإمارات العربية المتحدة",08/18/2020,39,32.9,36,,57.6,0,0,0,23.9,263.83,,9.8,2.3,65.72,Clear
"دبي, الإمارات العربية المتحدة",08/19/2020,44,34.8,38.1,,58.9,0,0,0,24,227.29,,9.9,3.9,56.78,Clear
"دبي, الإمارات العربية المتحدة",08/20/2020,41,34.8,36.9,,56.6,0,0,0,25.9,268.91,,9.2,8.4,65.62,Clear
"دبي, الإمارات العربية المتحدة",08/21/2020,41,33.9,36.6,,58.9,0,0,0,22.1,215.17,,8.7,16.2,61.9,Clear
"دبي, الإمارات العربية المتحدة",08/22/2020,42.9,32.9,36.7,,52.2,0,0,0,29.2,96.75,,8.9,12.9,50.81,Clear
"دبي, الإمارات العربية المتحدة",08/23/2020,42,32.9,36.2,,53.3,0,0,0,25.9,88.71,,9.1,8.6,53.5,Clear
"دبي, الإمارات العربية المتحدة",08/24/2020,41,32.9,36.2,,50.5,0,0,0,24,166.08,,10,0.1,53.7,Clear
"دبي, الإمارات العربية المتحدة",08/25/2020,39.9,32.9,35.2,,50.7,0,0,0,25.8,223.54,,10,4,59.7,Clear
"دبي, الإمارات العربية المتحدة",08/26/2020,40,31.9,35.2,,50.6,0,0,0,27.6,71.58,,10,13.7,59.56,Clear
"دبي, الإمارات العربية المتحدة",08/27/2020,42,32.9,37.4,,48.3,0,0,0,27.5,142.21,,10,7.8,43.66,Clear
"دبي, الإمارات العربية المتحدة",08/28/2020,41,33.8,37.3,,47,0,0,0,27.5,154.92,,10,10,42.53,Clear
"دبي, الإمارات العربية المتحدة",08/29/2020,41,34,37.2,,48.4,0,0,0,24,213,,9.5,2.2,45.48,Clear
"دبي, الإمارات العربية المتحدة",08/30/2020,41,34.9,37.7,,49.9,0,0,0,27.5,113.58,,10,14,41.32,Clear
"دبي, الإمارات العربية المتحدة",08/31/2020,44.3,31.5,38.5,,40.7,0,0,0,22.2,118.25,,9.7,0,17.8,Clear
"دبي, الإمارات العربية المتحدة",09/01/2020,42.9,33,36.9,,43,0,0,0,27.4,160.25,,9.3,2.9,27.13,Clear
"دبي, الإمارات العربية المتحدة",09/02/2020,41.1,31.8,35.5,,41.8,0,0,0,33.1,228.29,,10,0,39.78,Clear
"دبي, الإمارات العربية المتحدة",09/03/2020,41,31,35.9,,42.6,0,0,0,27.6,129.13,,10,1.6,38.19,Clear
"دبي, الإمارات العربية المتحدة",09/04/2020,43,30.9,36.1,,44.4,0,0,0,24,133.83,,10,0,44.12,Clear
"دبي, الإمارات العربية المتحدة",09/05/2020,43,30.8,36.8,,40.8,0,0,0,22.2,136.13,,10,0,33,Clear
"دبي, الإمارات العربية المتحدة",09/06/2020,40,30.9,34.5,,43.8,0,0,0,24.1,197.71,,9.5,0,46.91,Clear
"دبي, الإمارات العربية المتحدة",09/07/2020,42,29.9,34.7,,45.6,0,0,0,29.5,204.92,,9.9,0,54.18,Clear
"دبي, الإمارات العربية المتحدة",09/08/2020,40,30,34.5,,47.2,0,0,0,25.9,237.79,,10,0,56.34,Clear
"دبي, الإمارات العربية المتحدة",09/09/2020,37,30.9,33.7,,48,0,0,0,25.7,209.75,,6.6,3.2,67.46,Clear
"دبي, الإمارات العربية المتحدة",09/10/2020,39,31.9,34.7,,48.9,0,0,0,24,242.17,,6.8,1.6,57.44,Clear
"دبي, الإمارات العربية المتحدة",09/11/2020,42,30.8,34.8,,51.7,0,0,0,27.6,223.25,,8.1,0.9,58.16,Clear
"دبي, الإمارات العربية المتحدة",09/12/2020,45,30.8,37.1,,48.4,0,0,0,18.3,92.5,,8.3,3.1,44.32,Clear
"دبي, الإمارات العربية المتحدة",09/13/2020,42,31.1,36.9,,41.3,0,0,0,25.7,171.5,,10,5.6,24.94,Clear
"دبي, الإمارات العربية المتحدة",09/14/2020,41.9,31.8,36.7,,44.5,0,0,0,25.7,119.54,,10,0,24.9,Clear
"دبي, الإمارات العربية المتحدة",09/15/2020,41.9,30.8,35.8,,41.1,0,0,0,27.5,150.96,,10,1.2,27.65,Clear
"دبي, الإمارات العربية المتحدة",09/16/2020,38.1,29.8,34.6,,44.3,0,0,0,22.2,183.5,,10,10.5,30.8,Clear
"دبي, الإمارات العربية المتحدة",09/17/2020,41,28.9,33.8,,43.7,0,0,0,25.8,197.67,,10,0,49.47,Clear
"دبي, الإمارات العربية المتحدة",09/18/2020,41,28.9,34.5,,41.8,0,0,0,28.7,196.79,,9.7,2.1,49.12,Clear
"دبي, الإمارات العربية المتحدة",09/19/2020,41,27.9,33.9,,43.7,0,0,0,27.6,210.79,,10,0,56.62,Clear
"دبي, الإمارات العربية المتحدة",09/20/2020,37,28.9,33.1,,42,0,0,0,25.8,184.63,,9,5.7,60.33,Clear
"دبي, الإمارات العربية المتحدة",09/21/2020,40,27.9,33.3,,44.8,0,0,0,27.6,232.25,,8.7,0.5,60.36,Clear
"دبي, الإمارات العربية المتحدة",09/22/2020,42,26.1,33.8,,45.7,0,0,0,27.7,213.67,,8.4,7.3,60.01,Clear
"دبي, الإمارات العربية المتحدة",09/23/2020,42.9,27.8,34.3,,44.6,0,0,0,25.6,144.52,,9.8,0.1,45.27,Clear
"دبي, الإمارات العربية المتحدة",09/24/2020,41.1,27.9,34.5,,45.7,0,0,0,24.1,157.5,,10,0,43.32,Clear
"دبي, الإمارات العربية المتحدة",09/25/2020,41.6,29.8,34.2,,43.2,0,0,0,25.8,214.58,,10,0,34.91,Clear
"دبي, الإمارات العربية المتحدة",09/26/2020,38,28.8,32.7,,44.5,0,0,0,24,201.25,,10,0,60.44,Clear
"دبي, الإمارات العربية المتحدة",09/27/2020,38,25.9,32.6,,43.3,0,0,0,25.6,195.26,,9,6.5,62.32,Clear
"دبي, الإمارات العربية المتحدة",09/28/2020,39.9,27.9,32.5,,44.5,0,0,0,20.4,205.63,,9.3,4.1,64.18,Clear
"دبي, الإمارات العربية المتحدة",09/29/2020,38.1,28,32.7,,41.8,0,0,0,22,174.5,,8.5,4.1,58.49,Clear
"دبي, الإمارات العربية المتحدة",09/30/2020,40.1,28.9,34.2,,39.9,0,0,0,24,171.54,,9.3,0.7,43.66,Clear
"دبي, الإمارات العربية المتحدة",10/01/2020,39,29,33.7,,37.2,0,0,0,22.1,205.5,,10,0,31.89,Clear
"دبي, الإمارات العربية المتحدة",10/02/2020,38,28.8,33.3,,42,0,0,0,25.7,232.79,,10,0,39.16,Clear
"دبي, الإمارات العربية المتحدة",10/03/2020,36.1,28.8,32.3,,44.7,0,0,0,24,239.96,,10,0.1,64.06,Clear
"دبي, الإمارات العربية المتحدة",10/04/2020,37,28.9,32.7,,43,0,0,0,27.6,245.04,,9.7,1.1,59.16,Clear
"دبي, الإمارات العربية المتحدة",10/05/2020,38,28.8,33.1,,41.9,0,0,0,24.1,231.38,,9.1,0,58.04,Clear
"دبي, الإمارات العربية المتحدة",10/06/2020,37.1,28,33,,42,0,0,0,25.8,241.42,,9.5,0,57.1,Clear
"دبي, الإمارات العربية المتحدة",10/07/2020,40.1,27.9,33.4,,40.5,0,0,0,25.8,180.46,,10,0.1,46.12,Clear
"دبي, الإمارات العربية المتحدة",10/08/2020,37,27.9,32.5,,43.2,0,0,0,27.6,212.67,,9.1,0,59.95,Clear
"دبي, الإمارات العربية المتحدة",10/09/2020,37.9,28,32.6,,42,0,0,0,25.9,248.54,,8.8,0.3,62.64,Clear
"دبي, الإمارات العربية المتحدة",10/10/2020,35,28,32,,40.7,0,0,0,25.8,282.21,,9.3,4,60.27,Clear
"دبي, الإمارات العربية المتحدة",10/11/2020,34,29.8,32.1,,37.3,0,0,0,25.9,258,,10,0,48.46,Clear
"دبي, الإمارات العربية المتحدة",10/12/2020,36,29.8,33.1,,40.5,0,0,0,20.5,173.71,,10,3.1,41.55,Clear
"دبي, الإمارات العربية المتحدة",10/13/2020,37,27.9,32,,37.6,0,0,0,23.9,96.17,,10,3.1,36.53,Clear
"دبي, الإمارات العربية المتحدة",10/14/2020,36,26.7,31,,33.5,0,0,0,22.3,95.67,,10,0,26.99,Clear
"دبي, الإمارات العربية المتحدة",10/15/2020,37,23.8,30,,33.9,0,0,0,24,64.58,,10,0,24.88,Clear
"دبي, الإمارات العربية المتحدة",10/16/2020,35.9,23.9,29.7,,33.6,0,0,0,27.4,112.08,,10,0,30.32,Clear
"دبي, الإمارات العربية المتحدة",10/17/2020,36,24.7,30.2,,34.7,0,0,0,20.5,73.46,,10,0,29.16,Clear
"دبي, الإمارات العربية المتحدة",10/18/2020,37,23.8,29.8,,34,0,0,0,20.5,95.29,,10,0,24.57,Clear
"دبي, الإمارات العربية المتحدة",10/19/2020,36.2,23.8,29.4,,34.7,0,0,0,23.9,81.92,,10,0,26.35,Clear
"دبي, الإمارات العربية المتحدة",10/20/2020,35,23.7,29.5,,33,0,0,0,16.7,80.67,,10,1.2,34.69,Clear
"دبي, الإمارات العربية المتحدة",10/21/2020,36.1,22.8,28.9,,34,0,0,0,23.9,145.75,,10,0,42.3,Clear
"دبي, الإمارات العربية المتحدة",10/22/2020,34,22.8,28.9,,33.8,0,0,0,18.3,216.13,,9.9,0,40,Clear
"دبي, الإمارات العربية المتحدة",10/23/2020,33,22.9,28.3,,33,0,0,0,22.2,157.58,,8.6,0,54.46,Clear
"دبي, الإمارات العربية المتحدة",10/24/2020,36,22.8,29.1,,33.7,0,0,0,24,94.5,25.9,10,0,36.79,Clear
"دبي, الإمارات العربية المتحدة",10/25/2020,35,23.7,29.1,,32.7,0,0,0,23.9,114.13,33.5,10,0.1,38.71,Clear
"دبي, الإمارات العربية المتحدة",10/26/2020,33.9,23.7,28.3,,31.7,0,0,0,23.9,156.13,,10,0,40.57,Clear
"دبي, الإمارات العربية المتحدة",10/27/2020,32.1,21.8,27.6,,30.4,0,0,0,20.5,188.17,31.7,10,0,35.54,Clear
"دبي, الإمارات العربية المتحدة",10/28/2020,32.1,22.9,28.1,,30.6,0,0,0,25.7,145.21,,10,0,47.38,Clear
"دبي, الإمارات العربية المتحدة",10/29/2020,32.1,22.9,27.9,,32.4,0,0,0,22.3,145.25,,10,0.1,53.67,Clear
"دبي, الإمارات العربية المتحدة",10/30/2020,34,21.9,27.9,,32.2,0,0,0,24,172.13,,10,0,49.4,Clear
"دبي, الإمارات العربية المتحدة",10/31/2020,33,22.8,27.7,,34.8,0,0,0,23.8,179.92,,8.8,0,62.51,Clear
"دبي, الإمارات العربية المتحدة",11/01/2020,32.1,22.9,27.2,,33.5,0,0,0,20.4,186.38,,6.9,0,67.41,Clear
"دبي, الإمارات العربية المتحدة",11/02/2020,32,22.9,27.4,,34.1,0,0,0,20.4,218.21,,8,0,66.46,Clear
"دبي, الإمارات العربية المتحدة",11/03/2020,32,23.8,28,,33,0.4,0,0,23.9,215.58,,7.8,0,63.15,Rain
"دبي, الإمارات العربية المتحدة",11/04/2020,31.1,22.9,27.6,,33,0,0,0,23.9,255.78,,7.8,0.1,63.43,Clear
"دبي, الإمارات العربية المتحدة",11/05/2020,32,23,27.6,,32.4,0,0,0,20.4,198.61,,8.5,2,61.2,Clear
"دبي, الإمارات العربية المتحدة",11/06/2020,33,21.9,27.4,,31.3,0,0,0,20.4,178.58,,8.6,1.1,52,Clear
"دبي, الإمارات العربية المتحدة",11/07/2020,33,22.8,27.5,,32.6,0,0,0,18.4,123.79,,10,2.7,49.51,Clear
"دبي, الإمارات العربية المتحدة",11/08/2020,32,25,27.8,,33.5,0,0,0,20.2,138.21,,9.9,19,61.52,Clear
"دبي, الإمارات العربية المتحدة",11/09/2020,32,24.9,28.4,,34,0,0,0,22.2,194.55,,9.8,5.4,60.46,Clear
"دبي, الإمارات العربية المتحدة",11/10/2020,31,23.9,27.8,,33,0,0,0,22.3,218.5,,8.7,0.9,69.01,Clear
"دبي, الإمارات العربية المتحدة",11/11/2020,33,23.9,28.2,,34.2,0,0,0,22.1,178.92,,8,2.5,64.55,Clear
"دبي, الإمارات العربية المتحدة",11/12/2020,34.2,24.8,28.5,,34.1,0,0,0,20.4,144.33,,8.6,1.5,58.92,Clear
"دبي, الإمارات العربية المتحدة",11/13/2020,34,24.8,28.8,,33.3,0,0,0,22.4,196.38,,9.2,0.1,53.83,Clear
"دبي, الإمارات العربية المتحدة",11/14/2020,31,25,27.9,,32.5,0,0,0,25.6,238.75,,10,17.7,57.43,Clear
"دبي, الإمارات العربية المتحدة",11/15/2020,30,23.9,27,,30.8,0,0,0,23.8,145,,9.9,11.5,55.81,Clear
"دبي, الإمارات العربية المتحدة",11/16/2020,30.9,22.8,26.2,,30.4,0,0,0,18.4,83.29,,10,4.7,56.81,Clear
"دبي, الإمارات العربية المتحدة",11/17/2020,30,22.9,26.7,,29.6,0,0,0,16.4,142.75,,10,1.8,54.19,Clear
"دبي, الإمارات العربية المتحدة",11/18/2020,30,22.9,26.6,,31.9,0,0,0,25.7,243.25,,10,28.4,55.73,Partially cloudy
"دبي, الإمارات العربية المتحدة",11/19/2020,29,23.9,26.7,,28.8,0,0,0,18.3,243.29,,9.9,20.3,55.45,Clear
"دبي, الإمارات العربية المتحدة",11/20/2020,31,22.8,26.7,,30.8,0,0,0,25.7,79.5,,10,6.5,53.75,Clear
"دبي, الإمارات العربية المتحدة",11/21/2020,30.1,22.9,26.2,,29.5,0,0,0,22.3,137.21,,10,3.5,54.33,Clear
"دبي, الإمارات العربية المتحدة",11/22/2020,30.9,22.9,26.7,,29.4,0,0,0,20.6,199.79,44.6,10,0.4,49.18,Clear
"دبي, الإمارات العربية المتحدة",11/23/2020,28.9,21,25.2,,29.3,0,0,0,26,240.04,,10,36.5,51.3,Partially cloudy
"دبي, الإمارات العربية المتحدة",11/24/2020,27,23.9,25.6,,27.1,0,0,0,31.4,286.79,,10,39,47.62,Partially cloudy
"دبي, الإمارات العربية المتحدة",11/25/2020,29,19.9,24.4,,28.4,0,0,0,24.1,101.04,,10,2.9,48.8,Clear
"دبي, الإمارات العربية المتحدة",11/26/2020,30,20.9,24.9,,28.7,0,0,0,22,109,,10,4.9,48.88,Clear
"دبي, الإمارات العربية المتحدة",11/27/2020,29,21,24.9,,27.9,0,0,0,22.1,126.33,,10,17.8,47.22,Clear
"دبي, الإمارات العربية المتحدة",11/28/2020,28,22,24.7,,27.8,0,0,0,20.3,139.38,,10,18,55.41,Clear
"دبي, الإمارات العربية المتحدة",11/29/2020,29,19.9,24.1,,29,0,0,0,22.1,148.42,,10,13,57.42,Clear
"دبي, الإمارات العربية المتحدة",11/30/2020,29,20.9,24.5,,29.1,0,0,0,22.2,198.3,,10,7.5,63.35,Clear
"دبي, الإمارات العربية المتحدة",12/01/2020,30,19.9,24.3,,28.5,0,0,0,20.5,141.92,,9,2.9,63.91,Clear
"دبي, الإمارات العربية المتحدة",12/02/2020,30,20.8,24.9,,29,0,0,0,20.3,186.71,,9.7,0.4,60.59,Clear
"دبي, الإمارات العربية المتحدة",12/03/2020,28.1,20.8,24.7,,28.6,0,0,0,20.4,248.46,,10,4.3,63.61,Clear
"دبي, الإمارات العربية المتحدة",12/04/2020,29,21,25.1,,31.4,0,0,0,18.4,224.71,,7.2,12.6,76.29,Clear
"دبي, الإمارات العربية المتحدة",12/05/2020,31,21,25.5,,30.8,0,0,0,24.2,233.42,,8.6,6.4,73.09,Clear
"دبي, الإمارات العربية المتحدة",12/06/2020,30.1,21.9,25.5,,31.8,0,0,0,20.6,206.88,,9,4.2,70.62,Clear
"دبي, الإمارات العربية المتحدة",12/07/2020,27,23.9,25.3,,27.5,0,0,0,25.9,285.08,,10,29.7,58.19,Partially cloudy
"دبي, الإمارات العربية المتحدة",12/08/2020,25,22.9,23.8,,,0,0,0,20.5,279.13,,10,47.8,50.91,Partially cloudy
"دبي, الإمارات العربية المتحدة",12/09/2020,26,18,22.4,,,0,0,0,20.4,229.38,,10,26.4,56.17,Partially cloudy
"دبي, الإمارات العربية المتحدة",12/10/2020,25.9,19,22.9,,,6,0,0,20.5,229.04,,10,28.6,54.95,"Rain, Partially cloudy"
"دبي, الإمارات العربية المتحدة",12/11/2020,27,18.8,22.6,,26.5,0,0,0,20.4,205.74,,10,16.1,49.59,Clear
"دبي, الإمارات العربية المتحدة",12/12/2020,25.1,18.8,22.3,,,0,0,0,20.5,245.29,,10,33.9,51.91,Partially cloudy
"دبي, الإمارات العربية المتحدة",12/13/2020,25,18.9,22.1,,,0,0,0,18.2,223.43,,10,9.2,52.37,Clear
"دبي, الإمارات العربية المتحدة",12/14/2020,25.9,18.8,22.3,,,0,0,0,20.5,143.39,,10,18,51.79,Clear
"دبي, الإمارات العربية المتحدة",12/15/2020,27,17.9,22.4,,26.4,0,0,0,20.4,78.67,,10,4.6,50.78,Clear
"دبي, الإمارات العربية المتحدة",12/16/2020,28,18.7,22.7,,26.8,0,0,0,20.1,107.58,,10,0.4,51.52,Clear
"دبي, الإمارات العربية المتحدة",12/17/2020,27,17.9,22.6,,27,0,0,0,16.6,88.96,,10,8,55.07,Clear
"دبي, الإمارات العربية المتحدة",12/18/2020,26.1,18.8,22.6,,,0,0,0,18.1,184.67,,10,1.5,54.44,Clear
"دبي, الإمارات العربية المتحدة",12/19/2020,26,17.8,22.1,,,0,0,0,18.3,218.42,,10,21,63.93,Clear
"دبي, الإمارات العربية المتحدة",12/20/2020,26,19.9,22.9,,,0,0,0,27.6,251.92,,9.7,16.6,61.3,Clear
"دبي, الإمارات العربية المتحدة",12/21/2020,26,18,22.2,,,0,0,0,22.1,256.21,,10,7.4,52.75,Clear
"دبي, الإمارات العربية المتحدة",12/22/2020,25,16,21.1,,,0,0,0,16.5,218.83,,10,16.1,55.8,Clear
"دبي, الإمارات العربية المتحدة",12/23/2020,26,17,21.7,,,0,0,0,20.3,222.73,,9.6,5.1,51.25,Clear
"دبي, الإمارات العربية المتحدة",12/24/2020,25.9,16.9,21.4,,,0,0,0,20.4,253.05,,10,4.8,48.91,Clear
"دبي, الإمارات العربية المتحدة",12/25/2020,25,16,20.9,,,0,0,0,27.6,245.67,,9.4,20.1,58.94,Clear
"دبي, الإمارات العربية المتحدة",12/26/2020,23,19.9,21.8,,,0,0,0,20.3,246.92,,10,21.7,47.32,Clear
"دبي, الإمارات العربية المتحدة",12/27/2020,25,18.8,21.5,,,0,0,0,29.4,81.46,44.6,9.1,6.8,41.2,Clear
"دبي, الإمارات العربية المتحدة",12/28/2020,25,16.9,21,,,0,0,0,20.5,58.5,31.7,10,1.4,44.42,Clear
"دبي, الإمارات العربية المتحدة",12/29/2020,24.1,15.8,20.7,,,0,0,0,20.4,217.39,,10,2.8,43.34,Clear
"دبي, الإمارات العربية المتحدة",12/30/2020,26,15.9,21.2,,,0,0,0,14.9,108.08,,10,7.1,45.23,Clear
"دبي, الإمارات العربية المتحدة",12/31/2020,26.1,17.8,21.8,,,0,0,0,22,115.08,,10,7.7,53.64,Clear
